35.70992122348617, 139.52313753219866,1.5657513
35.709917956626114, 139.523122109494,1.5657513
35.7099206790095, 139.52315764876633,1.5657513
35.709921767962825, 139.52317843588625,1.5657513
35.70990434470777, 139.52318447085653,1.5657513
35.709904889184564, 139.52316167207985,1.5657513
35.709904889184564, 139.52313216778063,1.5657513
35.709886921448906, 139.5231294855716,1.5657513
35.70989291069458, 139.52315697821405,1.5657513
35.709892366217716, 139.52317977699073,1.5657513
35.70987113161728, 139.52318312975203,1.5657513
35.70986840923221, 139.5231536254528,1.5657513
35.70986786475519, 139.52312546225806,1.5657513